,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
15631,중학교,일반중학교,서울,서부,은평구,영락중학교,본교,기존(원)교,034-75 ,서울특별시 은평구 백련산로 134-6 . 영락중학교 (응암동. 영락중학교),서울특별시 은평구
15632,중학교,일반중학교,서울,서부,은평구,예일여자중학교,본교,기존(원)교,034-12 ,서울특별시 은평구 연서로 117 (구산동),서울특별시 은평구
15633,중학교,일반중학교,서울,서부,은평구,은평중학교,본교,기존(원)교,034-29 ,서울특별시 은평구 갈현로17나길 12-1 (구산동),서울특별시 은평구
15634,중학교,일반중학교,서울,서부,은평구,증산중학교,본교,기존(원)교,034-93 ,서울특별시 은평구 증산로5길 27-30 . 증산중학교 (증산동),서울특별시 은평구
15635,중학교,일반중학교,서울,서부,은평구,진관중학교,본교,기존(원)교,033-02 ,서울특별시 은평구 진관4로 36 (진관동),서울특별시 은평구
15636,중학교,일반중학교,서울,서부,은평구,충암중학교,본교,기존(원)교,034-81 ,서울특별시 은평구 가좌로5길 5 (응암동),서울특별시 은평구
15637,중학교,일반중학교,서울,서부,서대문구,가재울중학교,본교,기존(원)교,037-09 ,서울특별시 서대문구 수색로 100-75 (북가좌동),서울특별시 서대문구
15638,중학교,일반중학교,서울,서부,서대문구,동명여자중학교,본교,기존(원)교,037-35 ,서울특별시 서대문구 독립문로 49 (천연동),서울특별시 서대문구
15639,중학교,일반중학교,서울,서부,서대문구,명지중학교,본교,기존(원)교,036-56 ,서울특별시 서대문구 명지2길 56 (홍은동),서울특별시 서대문구
15640,중학교,일반중학교,서울,서부,서대문구,서연중학교,본교,기존(원)교,037-04 ,서울특별시 서대문구 연희로11마길 9-6 (연희동),서울특별시 서대문구
15641,중학교,일반중학교,서울,서부,서대문구,신연중학교,본교,기존(원)교,037-17 ,서울특별시 서대문구 모래내로 408 (연희동),서울특별시 서대문구
15642,중학교,일반중학교,서울,서부,서대문구,연북중학교,본교,기존(원)교,037-18 ,서울특별시 서대문구 연희로36길 32 (연희동. 연북중학교),서울특별시 서대문구
15643,중학교,일반중학교,서울,서부,서대문구,연희중학교,본교,기존(원)교,036-70 ,서울특별시 서대문구 증가로 170 (남가좌동),서울특별시 서대문구
15644,중학교,일반중학교,서울,서부,서대문구,이화여자대학교사범대학부속이화・금란중학교,본교,기존(원)교,037-65 ,서울특별시 서대문구 성산로 520 (대신동),서울특별시 서대문구
15645,중학교,일반중학교,서울,서부,서대문구,인왕중학교,본교,기존(원)교,036-20 ,서울특별시 서대문구 세검정로4길 . 69 (홍제동),서울특별시 서대문구
15646,중학교,일반중학교,서울,서부,서대문구,인창중학교,본교,기존(원)교,037-46 ,서울특별시 서대문구 경기대로 65 . 인창중학교 (충정로2가. 인창중·고등학교),서울특별시 서대문구
15647,중학교,일반중학교,서울,서부,서대문구,정원여자중학교,본교,기존(원)교,036-52 ,서울특별시 서대문구 연희로37안길 51 . 정원여자중학교 (홍은동),서울특별시 서대문구
15648,중학교,일반중학교,서울,서부,서대문구,중앙여자중학교,본교,기존(원)교,037-62 ,서울특별시 서대문구 북아현로11가길 7 (북아현동. 중앙여자중학교),서울특별시 서대문구
15649,중학교,일반중학교,서울,서부,서대문구,한성중학교,본교,기존(원)교,037-71 ,서울특별시 서대문구 북아현로1길 24 (북아현동.한성중학교),서울특별시 서대문구
15650,중학교,일반중학교,서울,서부,서대문구,홍은중학교,본교,기존(원)교,036-48 ,서울특별시 서대문구 연희로41길 94 (홍은동. 홍은중학교),서울특별시 서대문구
15651,중학교,일반중학교,서울,서부,마포구,경성중학교,본교,기존(원)교,039-77 ,서울특별시 마포구 성미산로 111 . 경성중학교 (연남동),서울특별시 마포구
15652,중학교,일반중학교,서울,서부,마포구,광성중학교,본교,기존(원)교,040-97 ,서울 마포구 신수로8길 20 (신수동.광성중고등학교),서울특별시 마포구
15653,중학교,일반중학교,서울,서부,마포구,동도중학교,본교,기존(원)교,041-40 ,서울특별시 마포구 백범로 139 동도중학교,서울특별시 마포구
15654,중학교,일반중학교,서울,서부,마포구,상암중학교,본교,기존(원)교,039-07 ,서울특별시 마포구 상암산로1길 26 (상암동),서울특별시 마포구
15655,중학교,일반중학교,서울,서부,마포구,서울여자중학교,본교,기존(원)교,041-40 ,서울특별시 마포구 백범로25길 34 . 128-2 (염리동),서울특별시 마포구
15656,중학교,일반중학교,서울,서부,마포구,성사중학교,본교,기존(원)교,039-51 ,서울특별시 마포구 모래내로9길 16 . 성사중학교 (성산동),서울특별시 마포구
15657,중학교,일반중학교,서울,서부,마포구,성산중학교,본교,기존(원)교,040-72 ,서울특별시 마포구 성지1길 32-13 (합정동),서울특별시 마포구
15658,중학교,일반중학교,서울,서부,마포구,성서중학교,본교,기존(원)교,039-65 ,서울특별시 마포구 성산로4길 42 (성산동),서울특별시 마포구
15659,중학교,일반중학교,서울,서부,마포구,숭문중학교,본교,기존(원)교,041-26 ,서울특별시 마포구 숭문길 99 (대흥동.숭문중고등학교),서울특별시 마포구
15660,중학교,일반중학교,서울,서부,마포구,신수중학교,본교,기존(원)교,040-87 ,서울특별시 마포구 신수로 49 . 신수중학교 (신수동),서울특별시 마포구
15661,중학교,일반중학교,서울,서부,마포구,아현중학교,본교,기존(원)교,041-17 ,서울특별시 마포구 마포대로 247 (아현동.아현중학교),서울특별시 마포구
15662,중학교,일반중학교,서울,서부,마포구,중암중학교,본교,기존(원)교,039-34 ,서울특별시 마포구 월드컵북로38길 25 (중동.중암중학교),서울특별시 마포구
15663,중학교,일반중학교,서울,서부,마포구,창천중학교,본교,기존(원)교,041-02 ,서울특별시 마포구 백범로1길 56 (노고산동),서울특별시 마포구
15664,중학교,일반중학교,서울,서부,마포구,홍익대학교사범대학부속여자중학교,본교,기존(원)교,039-67 ,서울특별시 마포구 성미산로 51 . 홍익대학교사범대학부속여자중학교 (성산동),서울특별시 마포구
15665,중학교,일반중학교,서울,강서·양천,양천구,강신중학교,본교,기존(원)교,080-47 ,서울특별시 양천구 남부순환로 604 (신월동.강신중학교),서울특별시 양천구
15666,중학교,일반중학교,서울,강서·양천,양천구,금옥중학교,본교,기존(원)교,080-80 ,서울특별시 양천구 신정로 213 . 금옥중학교 (신정동),서울특별시 양천구
15667,중학교,일반중학교,서울,강서·양천,양천구,목동중학교,본교,기존(원)교,080-10 ,서울특별시 양천구 목동동로 172 (신정동.목동중학교),서울특별시 양천구
15668,중학교,일반중학교,서울,강서·양천,양천구,목운중학교,본교,기존(원)교,079-96 ,서울특별시 양천구 목동동로 235 (목동.목운초.중학교),서울특별시 양천구
15669,중학교,일반중학교,서울,강서·양천,양천구,목일중학교,본교,기존(원)교,080-18 ,서울특별시 양천구 목동동로8길 70 (신정동.목일중학교),서울특별시 양천구
15670,중학교,일반중학교,서울,강서·양천,양천구,봉영여자중학교,본교,기존(원)교,080-99 ,서울특별시 양천구 목동동로2길 68 (신정동),서울특별시 양천구
15671,중학교,일반중학교,서울,강서·양천,양천구,신남중학교,본교,기존(원)교,080-61 ,서울특별시 양천구 중앙로29길 109 (신월동.신남중학교),서울특별시 양천구
15672,중학교,일반중학교,서울,강서·양천,양천구,신목중학교,본교,기존(원)교,079-81 ,서울특별시 양천구 목동중앙로 88 (목동.신목중학교),서울특별시 양천구
15673,중학교,일반중학교,서울,강서·양천,양천구,신서중학교,본교,기존(원)교,080-91 ,서울특별시 양천구 중앙로 206 (신정동.신서중학교),서울특별시 양천구
15674,중학교,일반중학교,서울,강서·양천,양천구,신원중학교,본교,기존(원)교,079-09 ,서울특별시 양천구 가로공원로55길 19 (신월동.신원중학교),서울특별시 양천구
15675,중학교,일반중학교,서울,강서·양천,양천구,신월중학교,본교,기존(원)교,079-02 ,서울특별시 양천구 남부순환로29길 25 . 신월중학교 (신월동),서울특별시 양천구
15676,중학교,일반중학교,서울,강서·양천,양천구,신화중학교,본교,기존(원)교,079-02 ,서울특별시 양천구 남부순환로29길 35 . 신화중학교 (신월동),서울특별시 양천구
15677,중학교,일반중학교,서울,강서·양천,양천구,양강중학교,본교,기존(원)교,079-35 ,서울특별시 양천구 중앙로 319 (신월동),서울특별시 양천구
15678,중학교,일반중학교,서울,강서·양천,양천구,양동중학교,본교,기존(원)교,079-47 ,서울특별시 양천구 목동중앙북로 49 (목동.양동중학교),서울특별시 양천구
15679,중학교,일반중학교,서울,강서·양천,양천구,양서중학교,본교,기존(원)교,079-12 ,서울특별시 양천구 남부순환로 380 (신월동.양서중학교),서울특별시 양천구
15680,중학교,일반중학교,서울,강서·양천,양천구,양정중학교,본교,기존(원)교,079-85 ,서울특별시 양천구 안양천로 1039 (목동. 양정고등학교),서울특별시 양천구
15681,중학교,일반중학교,서울,강서·양천,양천구,양천중학교,본교,기존(원)교,080-37 ,서울특별시 양천구 지양로7길 32 (신월동.양천중학교),서울특별시 양천구
15682,중학교,일반중학교,서울,강서·양천,양천구,영도중학교,본교,기존(원)교,079-58 ,서울특별시 양천구 목동중앙남로 27 . 영도중학교 (목동.강서고등학교),서울특별시 양천구
15683,중학교,일반중학교,서울,강서·양천,양천구,월촌중학교,본교,기존(원)교,079-84 ,서울특별시 양천구 목동서로 31 (목동.서울월촌중학교),서울특별시 양천구
15684,중학교,일반중학교,서울,강서·양천,강서구,경서중학교,본교,기존(원)교,075-33 ,서울특별시 강서구 양천로59길 31 (가양동),서울특별시 강서구
15685,중학교,일반중학교,서울,강서·양천,강서구,공진중학교,본교,기존(원)교,075-27 ,서울특별시 강서구 양천로55길 56 (가양동.공진중학교),서울특별시 강서구
15686,중학교,일반중학교,서울,강서·양천,강서구,공항중학교,본교,기존(원)교,076-18 ,서울특별시 강서구 방화대로 241 (공항동.공항중학교),서울특별시 강서구
15687,중학교,일반중학교,서울,강서·양천,강서구,덕원중학교,본교,기존(원)교,076-40 ,서울특별시 강서구 강서로45길 91-44 (내발산동),서울특별시 강서구
15688,중학교,일반중학교,서울,강서·양천,강서구,등명중학교,본교,기존(원)교,075-85 ,서울특별시 강서구 공항대로39길 39 (등촌동.등명중학교),서울특별시 강서구
15689,중학교,일반중학교,서울,강서·양천,강서구,등원중학교,본교,기존(원)교,075-76 ,서울특별시 강서구 화곡로65길 50 . 등원중학교 (등촌동),서울특별시 강서구
15690,중학교,일반중학교,서울,강서·양천,강서구,등촌중학교,본교,기존(원)교,076-64 ,서울특별시 강서구 공항대로 484-12 (등촌동.등촌중학교),서울특별시 강서구
15691,중학교,일반중학교,서울,강서·양천,강서구,마곡중학교,본교,기존(원)교,075-98 ,서울특별시 강서구 마곡중앙5로 58 (마곡동),서울특별시 강서구
