_c0,특목고진학자수,학교종류,중학교명,주소
3215,"",일반중학교,고산중학교,제주특별자치도 제주시
3216,3,일반중학교,귀일중학교,제주특별자치도 제주시
3217,"",일반중학교,김녕중학교,제주특별자치도 제주시
3218,19,일반중학교,노형중학교,제주특별자치도 제주시
3219,1,일반중학교,세화중학교,제주특별자치도 제주시
3220,7,일반중학교,신성여자중학교,제주특별자치도 제주시
3221,5,일반중학교,신엄중학교,제주특별자치도 제주시
3222,1,일반중학교,신창중학교,제주특별자치도 제주시
3223,6,일반중학교,아라중학교,제주특별자치도 제주시
3224,2,일반중학교,애월중학교,제주특별자치도 제주시
3225,"",일반중학교,오름중학교,제주특별자치도 제주시
3226,5,일반중학교,오현중학교,제주특별자치도 제주시
3227,1,일반중학교,우도중학교,제주특별자치도 제주시
3228,"",일반중학교,저청중학교,제주특별자치도 제주시
3229,8,일반중학교,제주대학교사범대학부설중학교,제주특별자치도 제주시
3230,5,일반중학교,제주동여자중학교,제주특별자치도 제주시
3231,"",일반중학교,제주동중학교,제주특별자치도 제주시
3232,"",일반중학교,제주서중학교,제주특별자치도 제주시
3233,"",일반중학교,제주여자중학교,제주특별자치도 제주시
3234,8,일반중학교,제주제일중학교,제주특별자치도 제주시
3235,6,일반중학교,제주중앙여자중학교,제주특별자치도 제주시
3236,9,일반중학교,제주중앙중학교,제주특별자치도 제주시
3237,4,일반중학교,제주중학교,제주특별자치도 제주시
3238,3,일반중학교,조천중학교,제주특별자치도 제주시
3239,"",일반중학교,추자중학교,제주특별자치도 제주시
3240,12,일반중학교,탐라중학교,제주특별자치도 제주시
3241,7,일반중학교,한라중학교,제주특별자치도 제주시
3242,4,일반중학교,한림여자중학교,제주특별자치도 제주시
3243,"",일반중학교,한림중학교,제주특별자치도 제주시
3244,"",일반중학교,함덕중학교,제주특별자치도 제주시
3245,0,일반중학교,남원중학교,제주특별자치도 서귀포시
3246,1,일반중학교,남주중학교,제주특별자치도 서귀포시
3247,6,일반중학교,대정중학교,제주특별자치도 서귀포시
3248,1,일반중학교,무릉중학교,제주특별자치도 서귀포시
3249,3,일반중학교,서귀중앙여자중학교,제주특별자치도 서귀포시
3250,2,일반중학교,서귀포대신중학교,제주특별자치도 서귀포시
3251,3,일반중학교,서귀포여자중학교,제주특별자치도 서귀포시
3252,2,일반중학교,서귀포중학교,제주특별자치도 서귀포시
3253,2,일반중학교,성산중학교,제주특별자치도 서귀포시
3254,0,일반중학교,신산중학교,제주특별자치도 서귀포시
