유흥업소ID,법정동코드,사업장명,구분명
16153,26230,우정,비어(바)살롱
16154,26230,물레방아,스텐드바
16155,26230,딸기노래주점,룸살롱
16156,26230,클럽 블로썸(CLUB BLOWSOME),관광호텔나이트(카바레)
16157,26230,갈채노래주점,스텐드바
16158,26230,원투쓰리라이브클럽,간이주점
16159,26230,피엠,요정
16160,26230,찬스,스텐드바
16161,26230,아사노래주점,요정
16162,26230,좋은날노래타운,룸살롱
16163,26230,황소,카바레
16164,26230,동경,카바레
16165,26230,라온,간이주점
16166,26230,화인노래주점,요정
16167,26230,앵두,요정
16168,26230,레몬노래주점,카바레
16169,26230,그랑나랑,요정
16170,26230,발렌타인,비어(바)살롱
16171,26230,호림,요정
16172,26230,레몬,카바레
16173,26230,이브,요정
16174,26230,현대실내포장,카바레
